id,date,region,temperature_min,temperature_max,precipitation_mm,humidite_relative,vitesse_vent_kmh,direction_vent,pression_hpa,insolation_h
1471,2021-10-22,Centre,18.5,33.7,1.1,73,15.2,SW,1019.5,9.6
1472,2021-10-22,Nord,22.5,30.3,0.7,60,21.2,S,1014.2,8.3
1473,2021-10-22,Est,18.1,29.4,1.7,62,10.7,SW,1010.0,8.3
1474,2021-10-22,Sahel,22.8,35.8,0.0,58,5.6,S,1020.0,10.0
1475,2021-10-22,Sud-Ouest,17.8,28.5,7.1,74,11.7,SW,1015.4,8.4
1476,2021-10-23,Centre,24.4,30.2,2.7,68,17.8,S,1010.0,8.0
1477,2021-10-23,Nord,20.8,28.0,0.0,60,25.0,S,1020.0,8.7
1478,2021-10-23,Est,22.0,31.5,2.0,63,20.5,SE,1012.7,9.0
1479,2021-10-23,Sahel,24.7,35.0,0.0,53,19.4,SW,1014.8,8.9
1480,2021-10-23,Sud-Ouest,18.8,32.2,6.4,75,19.4,SE,1017.3,8.3
1481,2021-10-24,Centre,19.0,27.8,3.4,69,22.6,SW,1012.9,8.1
1482,2021-10-24,Nord,21.5,35.0,49.7,58,15.2,S,1012.6,8.4
1483,2021-10-24,Est,19.5,31.5,2.4,65,11.4,S,1017.9,8.7
1484,2021-10-24,Sahel,22.2,31.1,0.0,57,5.0,SW,1015.7,8.6
1485,2021-10-24,Sud-Ouest,18.0,30.6,0.0,75,22.8,SE,1015.0,7.6
1486,2021-10-25,Centre,19.8,29.2,4.1,65,8.8,SE,1012.6,8.6
1487,2021-10-25,Nord,21.8,32.1,4.5,60,18.6,S,1014.7,7.5
1488,2021-10-25,Est,20.9,31.4,2.3,66,25.0,SE,1013.5,9.7
1489,2021-10-25,Sahel,24.2,34.1,0.0,51,24.7,SW,1020.0,9.2
1490,2021-10-25,Sud-Ouest,17.0,30.9,0.0,77,8.3,S,1016.1,7.4
1491,2021-10-26,Centre,21.8,29.6,8.2,67,24.9,SW,1015.1,6.1
1492,2021-10-26,Nord,23.2,31.6,23.0,61,9.8,SE,1010.6,10.2
1493,2021-10-26,Est,19.5,28.6,2.0,62,15.5,SE,1017.1,7.8
1494,2021-10-26,Sahel,21.7,35.2,0.3,61,16.3,S,1015.5,10.0
1495,2021-10-26,Sud-Ouest,18.5,26.3,2.8,77,11.9,S,1016.7,8.5
1496,2021-10-27,Centre,20.2,32.8,49.0,65,13.4,SW,1018.8,9.8
1497,2021-10-27,Nord,22.7,31.0,0.6,58,7.0,SE,1016.5,8.6
1498,2021-10-27,Est,21.1,33.4,3.0,67,8.7,S,1016.7,6.5
1499,2021-10-27,Sahel,23.6,28.6,2.3,55,7.2,SW,1017.7,8.8
1500,2021-10-27,Sud-Ouest,22.5,31.6,0.6,72,22.0,SW,1013.6,6.6
1501,2021-10-28,Centre,22.4,34.1,0.0,68,23.9,SW,1014.4,9.1
1502,2021-10-28,Nord,23.9,35.1,16.2,54,19.7,SW,1014.0,6.4
1503,2021-10-28,Est,18.4,28.9,4.1,64,18.5,SW,1013.1,8.3
1504,2021-10-28,Sahel,23.0,31.5,2.2,57,7.0,SE,1016.7,10.4
1505,2021-10-28,Sud-Ouest,19.8,29.4,0.4,70,14.4,S,1020.0,6.5
1506,2021-10-29,Centre,21.2,27.1,0.6,65,13.8,S,1013.1,8.4
1507,2021-10-29,Nord,22.8,30.1,0.0,55,21.8,S,1010.0,9.6
1508,2021-10-29,Est,20.7,34.6,0.0,56,5.0,S,1013.0,8.0
1509,2021-10-29,Sahel,25.1,33.5,2.4,52,21.2,S,1015.5,8.2
1510,2021-10-29,Sud-Ouest,16.0,30.8,95.1,76,17.9,SE,1014.0,9.9
1511,2021-10-30,Centre,18.0,30.1,0.0,69,10.9,SW,1017.4,9.8
1512,2021-10-30,Nord,22.6,33.8,22.8,65,25.0,S,1011.7,6.6
1513,2021-10-30,Est,22.3,32.6,0.5,65,15.2,SW,1010.8,7.5
1514,2021-10-30,Sahel,22.8,38.2,3.4,55,17.3,SE,1013.0,10.3
1515,2021-10-30,Sud-Ouest,19.6,30.6,94.3,71,10.6,SE,1020.0,7.1
1516,2021-10-31,Centre,24.0,29.2,76.0,67,18.4,SE,1019.8,10.4
1517,2021-10-31,Nord,21.9,33.7,9.6,61,7.1,SW,1010.8,9.4
1518,2021-10-31,Est,19.1,27.4,17.3,63,22.3,SW,1014.3,8.9
1519,2021-10-31,Sahel,24.5,28.5,4.9,52,20.8,S,1018.5,9.6
1520,2021-10-31,Sud-Ouest,17.8,30.2,6.6,77,7.6,SW,1019.8,8.2
1521,2021-11-01,Centre,18.2,33.7,4.9,28,13.2,E,1016.0,8.7
1522,2021-11-01,Nord,17.5,35.3,2.7,23,8.0,NE,1010.3,8.9
1523,2021-11-01,Est,18.6,34.4,4.0,26,21.4,N,1015.6,10.4
1524,2021-11-01,Sahel,21.4,38.7,0.0,18,8.4,N,1015.0,9.2
1525,2021-11-01,Sud-Ouest,14.9,33.2,0.0,40,17.5,NE,1013.9,8.6
1526,2021-11-02,Centre,18.5,34.1,1.8,28,14.6,N,1019.9,9.2
1527,2021-11-02,Nord,20.8,34.9,0.0,28,9.2,NE,1010.6,9.6
1528,2021-11-02,Est,16.1,32.2,3.0,29,18.5,N,1014.7,7.8
1529,2021-11-02,Sahel,21.7,35.0,0.0,15,17.2,NE,1014.8,9.0
1530,2021-11-02,Sud-Ouest,16.3,34.0,0.6,36,10.4,NE,1016.3,9.5
1531,2021-11-03,Centre,16.7,34.0,0.9,30,18.9,E,1013.5,9.4
1532,2021-11-03,Nord,20.3,35.7,0.0,24,9.4,N,1015.4,8.3
1533,2021-11-03,Est,18.5,34.1,0.0,29,12.1,NE,1015.6,7.5
1534,2021-11-03,Sahel,18.1,36.9,0.0,15,20.9,N,1013.8,8.6
1535,2021-11-03,Sud-Ouest,16.2,33.4,2.3,35,8.7,N,1018.1,9.2
1536,2021-11-04,Centre,20.2,35.4,2.2,30,17.0,NE,1014.1,8.5
1537,2021-11-04,Nord,20.7,35.5,0.0,25,9.0,N,1011.8,8.4
1538,2021-11-04,Est,17.9,35.0,2.8,29,25.0,NE,1015.7,9.1
1539,2021-11-04,Sahel,19.6,35.4,2.6,16,8.4,NE,1016.1,8.3
1540,2021-11-04,Sud-Ouest,19.0,37.2,2.2,39,11.4,E,1017.2,7.4
1541,2021-11-05,Centre,18.1,37.8,2.6,30,17.4,N,1017.1,10.4
1542,2021-11-05,Nord,18.2,37.8,1.4,23,17.2,E,1020.0,8.8
1543,2021-11-05,Est,19.2,36.4,0.8,32,19.5,E,1012.2,10.5
1544,2021-11-05,Sahel,23.3,39.5,1.4,18,24.8,N,1013.4,8.6
1545,2021-11-05,Sud-Ouest,17.2,34.9,0.0,40,12.7,N,1011.1,8.3
1546,2021-11-06,Centre,18.1,31.0,1.1,33,6.8,NE,1015.3,8.2
1547,2021-11-06,Nord,22.2,38.2,1.7,19,13.2,E,1016.3,11.1
1548,2021-11-06,Est,14.9,33.2,1.9,26,11.5,N,1012.2,8.7
1549,2021-11-06,Sahel,20.4,35.6,0.7,24,22.6,NE,1012.5,7.9
1550,2021-11-06,Sud-Ouest,18.2,35.2,2.4,41,7.8,NE,1013.6,11.0
1551,2021-11-07,Centre,18.3,37.7,0.0,30,20.0,E,1013.0,8.7
1552,2021-11-07,Nord,18.8,34.7,2.0,21,14.6,N,1017.4,7.7
1553,2021-11-07,Est,18.8,36.6,0.0,30,5.7,NE,1020.0,8.8
1554,2021-11-07,Sahel,22.2,39.6,0.0,17,8.9,NE,1017.9,9.1
1555,2021-11-07,Sud-Ouest,17.9,34.0,0.7,39,13.7,E,1013.1,8.4
1556,2021-11-08,Centre,19.1,35.4,6.3,29,8.7,N,1010.0,9.1
1557,2021-11-08,Nord,19.8,41.2,2.0,23,15.9,NE,1018.5,8.5
1558,2021-11-08,Est,21.4,34.4,0.3,25,13.0,E,1010.0,6.8
1559,2021-11-08,Sahel,21.3,39.3,1.4,21,22.7,E,1011.6,10.1
1560,2021-11-08,Sud-Ouest,13.7,32.8,1.2,34,18.5,E,1013.7,9.4
1561,2021-11-09,Centre,20.1,37.5,1.3,32,16.8,E,1018.0,10.3
1562,2021-11-09,Nord,20.6,35.7,0.0,21,25.0,E,1016.1,10.0
1563,2021-11-09,Est,17.9,36.7,2.2,18,11.1,N,1014.1,8.1
1564,2021-11-09,Sahel,21.5,35.3,0.0,19,11.9,NE,1014.7,9.5
1565,2021-11-09,Sud-Ouest,18.0,30.6,0.0,44,8.3,NE,1011.8,10.2
1566,2021-11-10,Centre,17.0,35.1,0.0,32,20.2,E,1015.8,9.3
1567,2021-11-10,Nord,20.8,37.9,0.0,24,23.9,N,1013.6,9.1
1568,2021-11-10,Est,16.6,35.4,2.2,20,19.8,NE,1013.3,9.6
1569,2021-11-10,Sahel,21.7,39.4,0.5,25,11.3,NE,1013.9,11.1
1570,2021-11-10,Sud-Ouest,18.4,36.1,1.2,38,16.3,N,1016.8,9.8
1571,2021-11-11,Centre,19.2,38.1,3.9,31,18.8,NE,1018.8,9.3
1572,2021-11-11,Nord,21.8,36.4,0.0,23,18.5,NE,1016.5,10.2
1573,2021-11-11,Est,19.1,35.6,0.0,23,18.3,NE,1017.2,11.1
1574,2021-11-11,Sahel,21.6,41.2,2.7,18,24.3,E,1020.0,9.1
1575,2021-11-11,Sud-Ouest,18.5,36.9,0.0,35,23.7,E,1011.6,9.2
1576,2021-11-12,Centre,17.9,36.5,0.0,34,11.3,E,1015.6,9.3
1577,2021-11-12,Nord,20.8,37.0,0.0,21,22.1,E,1014.2,8.8
1578,2021-11-12,Est,20.9,38.2,2.4,28,22.7,E,1011.4,10.2
1579,2021-11-12,Sahel,22.9,37.7,0.0,29,21.0,N,1012.8,9.7
1580,2021-11-12,Sud-Ouest,15.3,33.0,0.1,39,14.9,N,1011.5,9.3
1581,2021-11-13,Centre,19.5,36.5,1.9,35,15.7,E,1014.7,7.8
1582,2021-11-13,Nord,21.8,38.2,1.6,24,10.3,NE,1020.0,8.0
1583,2021-11-13,Est,21.3,36.5,2.3,28,5.7,E,1019.2,9.8
1584,2021-11-13,Sahel,21.7,33.1,2.5,22,14.3,NE,1012.2,9.5
1585,2021-11-13,Sud-Ouest,16.5,36.9,1.6,42,11.7,N,1014.3,9.1
1586,2021-11-14,Centre,19.0,35.1,4.9,36,14.1,E,1011.4,10.5
1587,2021-11-14,Nord,20.6,41.3,3.5,20,5.9,N,1016.5,8.7
1588,2021-11-14,Est,19.5,35.6,0.2,31,22.3,N,1014.5,10.4
1589,2021-11-14,Sahel,22.2,40.9,0.0,22,10.5,E,1018.4,9.0
1590,2021-11-14,Sud-Ouest,19.0,34.3,6.3,37,8.5,NE,1011.2,10.3
1591,2021-11-15,Centre,18.5,39.7,2.3,35,16.2,N,1020.0,8.9
1592,2021-11-15,Nord,20.9,40.3,0.0,24,14.8,NE,1015.6,8.5
1593,2021-11-15,Est,19.1,38.5,0.0,30,18.3,E,1014.8,8.7
1594,2021-11-15,Sahel,23.5,39.2,0.0,21,11.2,N,1015.4,7.4
1595,2021-11-15,Sud-Ouest,17.6,38.3,3.1,39,19.3,E,1010.0,9.7
1596,2021-11-16,Centre,16.7,33.5,0.0,29,25.0,N,1016.3,7.9
1597,2021-11-16,Nord,23.7,39.5,0.8,25,25.0,N,1017.3,9.1
1598,2021-11-16,Est,18.6,36.9,0.0,31,6.1,N,1012.7,9.3
1599,2021-11-16,Sahel,23.2,41.4,0.0,18,17.0,E,1017.2,9.0
1600,2021-11-16,Sud-Ouest,17.8,35.4,0.0,41,10.1,NE,1012.0,9.8
1601,2021-11-17,Centre,20.8,36.6,3.6,35,17.5,N,1020.0,9.7
1602,2021-11-17,Nord,21.2,38.3,2.9,23,8.9,E,1016.4,9.0
1603,2021-11-17,Est,18.5,38.4,2.4,32,21.7,N,1017.7,9.6
1604,2021-11-17,Sahel,22.6,38.3,0.0,16,13.3,NE,1017.3,9.4
1605,2021-11-17,Sud-Ouest,19.2,34.8,0.0,40,12.3,NE,1020.0,9.2
1606,2021-11-18,Centre,18.4,37.5,1.4,33,9.1,NE,1014.8,10.5
1607,2021-11-18,Nord,20.9,36.4,2.7,22,17.8,E,1012.2,10.5
1608,2021-11-18,Est,21.2,38.8,3.0,31,12.7,N,1017.0,9.5
1609,2021-11-18,Sahel,23.6,40.7,3.4,26,15.1,NE,1014.6,9.8
1610,2021-11-18,Sud-Ouest,17.1,38.2,3.3,39,21.7,N,1012.1,9.0
1611,2021-11-19,Centre,20.1,38.0,2.5,31,17.7,N,1016.4,9.9
1612,2021-11-19,Nord,21.4,39.0,0.9,28,24.5,NE,1010.0,10.9
1613,2021-11-19,Est,19.7,38.3,1.8,18,23.4,N,1016.4,9.0
1614,2021-11-19,Sahel,22.7,41.0,1.4,20,11.5,N,1012.5,9.8
1615,2021-11-19,Sud-Ouest,20.3,33.9,6.1,37,25.0,NE,1014.9,11.4
1616,2021-11-20,Centre,18.0,39.0,1.5,25,10.9,E,1014.9,9.1
1617,2021-11-20,Nord,22.9,36.7,4.8,24,7.6,NE,1020.0,10.2
1618,2021-11-20,Est,20.9,38.1,0.0,36,24.2,E,1018.2,8.5
1619,2021-11-20,Sahel,23.3,44.3,0.2,23,17.7,E,1010.7,9.8
1620,2021-11-20,Sud-Ouest,18.4,36.2,0.0,44,6.4,E,1014.0,10.2
1621,2021-11-21,Centre,19.6,32.1,0.0,32,8.3,N,1017.6,9.8
1622,2021-11-21,Nord,21.3,39.2,0.0,22,9.8,E,1014.7,9.8
1623,2021-11-21,Est,20.4,37.1,0.7,30,17.2,E,1010.0,8.6
1624,2021-11-21,Sahel,23.4,43.5,0.0,26,20.0,NE,1010.0,10.8
1625,2021-11-21,Sud-Ouest,18.7,37.7,1.5,41,15.8,E,1020.0,10.7
1626,2021-11-22,Centre,19.6,37.0,0.1,35,21.5,NE,1016.3,9.9
1627,2021-11-22,Nord,24.1,36.7,0.0,26,17.0,N,1015.9,11.3
1628,2021-11-22,Est,21.6,38.7,0.7,31,19.8,N,1016.4,10.4
1629,2021-11-22,Sahel,23.4,40.4,4.3,26,10.8,N,1019.0,10.6
1630,2021-11-22,Sud-Ouest,20.0,36.0,2.8,40,12.6,E,1016.7,11.5
1631,2021-11-23,Centre,20.8,41.4,0.0,35,7.7,N,1017.3,9.5
1632,2021-11-23,Nord,22.1,38.3,0.0,24,16.2,E,1017.6,11.8
1633,2021-11-23,Est,22.3,36.5,0.6,31,18.4,NE,1012.1,12.0
1634,2021-11-23,Sahel,20.2,42.8,0.0,26,5.0,N,1012.1,10.2
1635,2021-11-23,Sud-Ouest,18.5,31.5,3.7,41,22.2,NE,1012.3,11.4
1636,2021-11-24,Centre,20.7,38.7,1.3,38,17.5,NE,1012.2,8.9
1637,2021-11-24,Nord,21.5,41.5,1.6,28,17.8,N,1018.1,9.7
1638,2021-11-24,Est,19.3,38.5,0.0,31,21.4,N,1013.5,9.6
1639,2021-11-24,Sahel,24.1,39.3,4.7,25,25.0,E,1017.9,10.6
1640,2021-11-24,Sud-Ouest,12.1,37.5,0.2,47,8.0,NE,1015.4,9.2
1641,2021-11-25,Centre,19.2,32.4,3.9,32,6.5,E,1018.1,9.7
1642,2021-11-25,Nord,21.5,38.0,0.0,21,10.9,NE,1019.6,9.3
1643,2021-11-25,Est,20.9,41.6,0.0,30,15.2,E,1016.6,11.3
1644,2021-11-25,Sahel,25.8,40.3,2.4,22,21.2,N,1013.0,10.1
1645,2021-11-25,Sud-Ouest,19.5,35.7,1.4,44,24.3,E,1010.0,9.2
1646,2021-11-26,Centre,19.5,40.6,0.5,35,18.7,N,1018.3,9.6
1647,2021-11-26,Nord,23.7,42.7,0.0,26,10.8,NE,1011.8,8.3
1648,2021-11-26,Est,21.8,36.5,3.6,32,21.1,E,1014.1,9.3
1649,2021-11-26,Sahel,22.2,40.8,2.4,20,23.7,NE,1016.5,8.9
1650,2021-11-26,Sud-Ouest,15.7,38.0,2.6,39,12.5,E,1016.1,10.5
1651,2021-11-27,Centre,17.6,41.6,0.7,33,12.8,NE,1012.8,11.3
1652,2021-11-27,Nord,22.5,36.2,0.0,26,5.4,E,1013.3,8.9
1653,2021-11-27,Est,20.1,37.2,2.5,34,7.4,N,1011.0,10.3
1654,2021-11-27,Sahel,21.6,43.1,2.0,16,23.3,NE,1012.4,10.7
1655,2021-11-27,Sud-Ouest,16.9,32.3,0.0,41,5.0,E,1013.3,9.4
1656,2021-11-28,Centre,20.7,35.2,2.9,36,9.9,E,1016.2,9.9
1657,2021-11-28,Nord,22.1,39.6,0.0,25,20.9,NE,1012.8,9.0
1658,2021-11-28,Est,22.7,38.9,0.0,33,16.2,NE,1010.0,10.3
1659,2021-11-28,Sahel,23.5,40.4,0.0,21,19.4,E,1013.8,9.5
1660,2021-11-28,Sud-Ouest,20.6,38.0,0.2,43,19.8,E,1012.4,9.4
1661,2021-11-29,Centre,20.9,36.1,4.3,37,13.4,N,1018.7,10.4
1662,2021-11-29,Nord,22.2,39.8,0.0,24,6.6,N,1014.6,11.5
1663,2021-11-29,Est,21.4,41.3,0.2,32,12.5,E,1019.1,8.8
1664,2021-11-29,Sahel,22.4,39.2,4.0,23,5.9,E,1013.7,8.3
1665,2021-11-29,Sud-Ouest,19.5,37.1,3.8,41,6.8,N,1010.4,11.3
1666,2021-11-30,Centre,20.2,39.0,4.5,33,8.2,N,1012.5,8.8
1667,2021-11-30,Nord,21.7,39.3,0.0,31,9.0,N,1013.9,9.3
1668,2021-11-30,Est,21.6,38.6,0.1,24,7.0,NE,1013.2,9.1
1669,2021-11-30,Sahel,23.7,43.5,0.0,22,20.5,N,1019.7,8.3
1670,2021-11-30,Sud-Ouest,17.2,37.2,0.0,44,21.2,E,1014.5,8.8
1671,2021-12-01,Centre,21.6,42.2,0.0,38,21.1,N,1018.3,9.7
1672,2021-12-01,Nord,22.6,40.7,0.0,28,16.1,N,1013.0,10.0
1673,2021-12-01,Est,22.0,35.7,0.0,31,16.5,E,1013.6,11.5
1674,2021-12-01,Sahel,22.7,45.6,1.9,20,14.8,N,1013.1,11.2
1675,2021-12-01,Sud-Ouest,17.9,34.0,1.9,43,10.4,NE,1010.2,10.9
1676,2021-12-02,Centre,21.9,38.6,1.3,33,23.2,E,1014.1,10.0
1677,2021-12-02,Nord,20.6,37.5,0.0,31,25.0,NE,1014.3,11.0
1678,2021-12-02,Est,20.4,40.3,3.5,28,8.5,E,1015.5,11.9
1679,2021-12-02,Sahel,23.3,41.0,0.6,25,22.2,NE,1015.4,11.0
1680,2021-12-02,Sud-Ouest,17.7,37.5,1.8,45,25.0,NE,1019.8,10.0
1681,2021-12-03,Centre,21.1,43.2,2.8,35,18.4,E,1011.8,10.1
1682,2021-12-03,Nord,22.6,41.3,1.8,24,5.0,E,1013.5,10.0
1683,2021-12-03,Est,21.2,41.7,3.1,34,19.9,N,1010.0,10.6
1684,2021-12-03,Sahel,23.6,42.5,1.4,19,16.2,N,1011.2,9.4
1685,2021-12-03,Sud-Ouest,23.1,43.0,0.9,46,19.5,NE,1013.2,10.7
1686,2021-12-04,Centre,20.2,35.8,2.1,36,25.0,NE,1020.0,10.2
1687,2021-12-04,Nord,23.2,41.1,0.0,28,17.3,N,1012.3,9.0
1688,2021-12-04,Est,21.6,36.3,0.0,33,22.3,N,1013.9,10.8
1689,2021-12-04,Sahel,21.3,39.6,0.7,30,15.6,E,1011.7,9.9
1690,2021-12-04,Sud-Ouest,21.2,34.9,1.2,46,8.1,NE,1017.4,11.9
1691,2021-12-05,Centre,21.0,38.9,1.3,39,20.0,NE,1017.2,9.6
1692,2021-12-05,Nord,21.9,42.7,1.1,30,16.7,N,1011.4,9.0
1693,2021-12-05,Est,20.8,37.5,3.3,27,10.6,E,1015.6,9.1
1694,2021-12-05,Sahel,23.5,42.8,0.7,23,5.2,N,1013.4,8.9
1695,2021-12-05,Sud-Ouest,19.4,41.6,0.0,41,9.2,N,1014.5,10.2
1696,2021-12-06,Centre,19.4,37.6,1.5,35,21.7,E,1011.9,10.3
1697,2021-12-06,Nord,23.4,43.7,2.2,28,13.4,NE,1014.3,10.9
1698,2021-12-06,Est,18.8,40.0,0.0,37,24.0,NE,1016.2,11.2
1699,2021-12-06,Sahel,23.4,42.0,0.4,26,20.2,N,1017.1,12.0
1700,2021-12-06,Sud-Ouest,16.9,41.5,1.2,41,20.3,E,1015.8,10.5
1701,2021-12-07,Centre,19.4,39.1,4.1,40,5.5,E,1018.1,8.6
1702,2021-12-07,Nord,22.7,42.1,0.0,29,20.5,E,1011.3,10.4
1703,2021-12-07,Est,22.9,39.4,1.5,34,5.0,N,1016.5,11.1
1704,2021-12-07,Sahel,22.4,38.9,2.7,25,14.5,N,1017.6,12.0
1705,2021-12-07,Sud-Ouest,17.1,39.3,2.4,41,10.7,NE,1019.8,11.8
1706,2021-12-08,Centre,21.9,38.0,2.1,38,16.3,N,1010.0,11.8
1707,2021-12-08,Nord,26.4,42.6,0.6,30,15.0,E,1017.8,10.1
1708,2021-12-08,Est,21.7,41.8,1.8,34,12.1,NE,1014.2,10.1
1709,2021-12-08,Sahel,22.4,42.0,3.1,32,16.4,N,1014.8,10.2
1710,2021-12-08,Sud-Ouest,16.9,36.5,0.0,44,14.6,NE,1017.7,9.3
1711,2021-12-09,Centre,21.1,36.4,0.0,37,14.3,E,1017.6,10.7
1712,2021-12-09,Nord,19.2,44.1,1.2,27,20.7,NE,1015.5,9.6
1713,2021-12-09,Est,20.9,39.6,0.0,35,14.5,NE,1016.9,9.9
1714,2021-12-09,Sahel,22.3,41.3,3.1,26,25.0,E,1013.9,11.4
1715,2021-12-09,Sud-Ouest,19.6,39.6,2.6,43,22.2,E,1015.2,10.9
1716,2021-12-10,Centre,19.7,41.5,0.0,33,8.9,NE,1016.1,10.9
1717,2021-12-10,Nord,22.0,45.1,0.6,22,9.8,NE,1016.5,12.0
1718,2021-12-10,Est,21.5,38.5,0.0,35,20.9,NE,1014.1,10.6
1719,2021-12-10,Sahel,23.0,39.8,2.2,20,5.9,N,1013.0,10.6
1720,2021-12-10,Sud-Ouest,19.3,36.8,3.6,40,9.3,NE,1011.9,10.4
1721,2021-12-11,Centre,21.6,41.0,3.0,37,13.9,N,1010.0,11.9
1722,2021-12-11,Nord,23.2,43.2,3.8,29,6.4,NE,1015.4,11.2
1723,2021-12-11,Est,22.6,40.4,0.0,33,24.3,N,1020.0,11.0
1724,2021-12-11,Sahel,24.4,43.2,3.0,29,14.7,E,1015.2,10.9
1725,2021-12-11,Sud-Ouest,19.0,39.0,4.7,40,6.1,N,1010.0,11.6
1726,2021-12-12,Centre,21.7,41.3,0.0,37,7.4,E,1014.0,10.5
1727,2021-12-12,Nord,21.2,43.4,0.4,28,18.2,E,1014.8,12.0
1728,2021-12-12,Est,22.4,44.6,0.3,32,7.3,E,1017.0,12.0
1729,2021-12-12,Sahel,24.6,41.2,1.0,28,18.6,NE,1015.7,9.8
1730,2021-12-12,Sud-Ouest,19.9,39.5,1.9,42,20.8,N,1015.0,11.0
1731,2021-12-13,Centre,20.0,38.5,0.4,38,25.0,E,1015.8,11.8
1732,2021-12-13,Nord,22.0,41.0,3.8,26,9.5,NE,1014.8,10.2
1733,2021-12-13,Est,21.9,40.3,3.8,28,13.8,NE,1013.5,10.9
1734,2021-12-13,Sahel,25.2,41.0,0.0,29,7.7,N,1013.9,11.5
1735,2021-12-13,Sud-Ouest,18.7,38.3,4.1,44,5.0,N,1010.8,12.0
1736,2021-12-14,Centre,21.6,40.0,1.1,37,7.7,N,1013.6,12.0
1737,2021-12-14,Nord,21.2,41.1,5.8,28,22.8,NE,1014.6,10.4
1738,2021-12-14,Est,22.2,44.7,2.5,36,22.9,E,1020.0,9.6
1739,2021-12-14,Sahel,24.9,40.6,0.0,25,22.5,NE,1016.0,11.5
1740,2021-12-14,Sud-Ouest,19.9,37.8,2.7,46,16.3,NE,1010.0,10.6
1741,2021-12-15,Centre,21.0,37.7,0.6,35,17.0,N,1015.1,9.8
1742,2021-12-15,Nord,23.9,42.0,0.3,29,10.2,NE,1017.6,10.8
1743,2021-12-15,Est,21.8,36.8,0.0,26,10.7,E,1016.8,11.0
1744,2021-12-15,Sahel,23.3,39.1,3.5,24,11.0,NE,1016.3,9.6
1745,2021-12-15,Sud-Ouest,20.7,39.0,1.0,43,24.1,NE,1010.0,11.0
1746,2021-12-16,Centre,22.3,40.4,0.4,33,5.0,NE,1014.6,11.1
1747,2021-12-16,Nord,21.5,43.2,2.8,25,5.0,E,1018.1,10.6
1748,2021-12-16,Est,21.0,39.0,1.0,33,8.2,N,1011.5,12.0
1749,2021-12-16,Sahel,22.7,49.2,0.0,21,17.7,E,1014.3,10.6
1750,2021-12-16,Sud-Ouest,17.8,38.5,3.2,45,11.1,E,1013.3,11.1
1751,2021-12-17,Centre,20.1,41.0,3.7,35,8.2,E,1010.0,8.7
1752,2021-12-17,Nord,24.3,43.0,2.0,32,11.5,N,1016.5,10.5
1753,2021-12-17,Est,21.4,41.3,0.0,27,24.9,NE,1015.8,9.5
1754,2021-12-17,Sahel,26.1,43.0,1.5,27,24.6,E,1013.5,11.9
1755,2021-12-17,Sud-Ouest,19.6,39.7,3.5,45,20.9,NE,1012.9,8.8
1756,2021-12-18,Centre,25.5,39.1,0.0,36,24.2,NE,1020.0,12.0
1757,2021-12-18,Nord,24.5,44.1,0.0,32,14.5,NE,1014.9,9.7
1758,2021-12-18,Est,22.6,39.9,0.9,33,17.2,E,1017.4,10.5
1759,2021-12-18,Sahel,24.0,43.0,3.2,25,24.5,N,1019.0,10.9
1760,2021-12-18,Sud-Ouest,20.8,39.2,6.8,48,16.0,E,1017.6,8.7
1761,2021-12-19,Centre,22.8,42.9,0.0,38,12.6,E,1013.2,11.6
1762,2021-12-19,Nord,22.4,40.1,3.8,33,16.6,N,1018.7,11.8
1763,2021-12-19,Est,23.3,42.2,0.5,36,9.4,NE,1018.8,10.4
1764,2021-12-19,Sahel,24.4,41.9,0.0,22,7.8,E,1012.6,9.6
1765,2021-12-19,Sud-Ouest,19.4,39.3,0.0,38,20.5,NE,1014.2,9.7
1766,2021-12-20,Centre,22.6,36.4,0.0,39,20.7,NE,1014.8,9.7
1767,2021-12-20,Nord,18.9,43.4,2.6,36,5.0,N,1014.3,11.1
1768,2021-12-20,Est,20.5,43.1,3.7,33,15.6,N,1010.0,10.2
1769,2021-12-20,Sahel,25.8,43.4,0.0,28,10.4,N,1017.0,11.0
1770,2021-12-20,Sud-Ouest,21.7,40.4,3.3,44,12.9,NE,1013.4,11.3
1771,2021-12-21,Centre,22.8,40.5,1.5,37,18.2,E,1015.9,11.0
1772,2021-12-21,Nord,24.9,42.5,0.3,29,11.1,N,1016.5,11.3
1773,2021-12-21,Est,20.6,41.9,1.9,36,11.8,E,1018.9,10.3
1774,2021-12-21,Sahel,22.9,45.2,0.3,24,12.2,N,1015.5,11.1
1775,2021-12-21,Sud-Ouest,20.8,40.1,2.9,48,7.7,NE,1016.9,9.6
1776,2021-12-22,Centre,21.9,41.6,0.0,32,19.3,N,1013.7,12.0
1777,2021-12-22,Nord,22.9,41.5,0.0,34,13.7,N,1018.1,11.5
1778,2021-12-22,Est,22.0,41.6,2.9,29,21.0,N,1018.4,11.5
1779,2021-12-22,Sahel,26.1,41.9,0.0,26,22.6,E,1014.4,10.6
1780,2021-12-22,Sud-Ouest,18.2,43.1,3.7,45,9.5,N,1016.0,11.8
1781,2021-12-23,Centre,19.7,40.6,4.0,39,14.7,NE,1010.0,11.7
1782,2021-12-23,Nord,23.4,43.1,0.9,30,12.6,N,1015.0,12.0
1783,2021-12-23,Est,22.0,40.6,1.8,38,7.4,N,1015.6,9.6
1784,2021-12-23,Sahel,24.0,41.1,0.0,31,15.7,E,1011.0,10.1
